title,url,company,salary,deadline,location,lien_he
Công ty TNHH công nghệ HSIEH YUAN Việt Nam Tuyển Nhân viên...,https://vinhphuc.work/cong-ty-tnhh-cong-nghe-hsieh-yuan-viet-nam-tuyen-nhan-vien-quan-ly-san-xuat.html,Công ty TNHH công nghệ HSIEH YUAN Việt Nam,Thỏa thuận,Từ 02/04/2022,Phường khai quang - TP Vĩnh Yên - Vĩnh phúc (đối diện công ty...,
Công ty TNHH Điện tử Best tuyển Phiên dịch Tiếng Hàn,https://vinhphuc.work/cong-ty-tnhh-dien-tu-best-tuyen-phien-dich-tieng-han.html,Công ty TNHH Điện tử Best,Thỏa thuận,Từ 02/04/2022,Bá Thiện 1 - Bình Xuyên - Vĩnh Phúc,"Công ty TNHH Điện tử Best
Địa chỉ: Bá Thiện 1 – Bình Xuyên – Vĩnh Phúc
Điện thoại: 0977305686
Email: dientubest@gmail.com"
Ngày hội tuyển dụng FLC Luxury Resort Vĩnh Phúc tuyển nhiều vị...,https://vinhphuc.work/ngay-hoi-tuyen-dung-flc-luxury-resort-vinh-phuc-tuyen-nhieu-vi-tri.html,FLC Luxury Resort Vĩnh Phúc,Tùy vị trí,1/4/2022,FLC Luxury Resort Vĩnh Phúc - Vĩnh Thịnh - Vĩnh Tường - Vĩnh Phúc,"FLC Luxury Resort Vĩnh Phúc
Điện thoại: Ms. Lan 0373569027"
Công ty TNHH EXEDY VIỆT NAM Tuyển Nhân viên IT,https://vinhphuc.work/cong-ty-tnhh-exedy-viet-nam-tuyen-nhan-vien-it.html,Công ty TNHH Exedy Việt Nam,6 - 7 triệu,24/03/2022,Công ty TNHH EXEDY VIỆT NAM,
CÔNG TY TNHH Dong Joo Vina Tuyển dụng Xuất Nhập Khẩu,https://vinhphuc.work/cong-ty-tnhh-dong-joo-vina-tuyen-dung-xuat-nhap-khau.html,CÔNG TY TNHH DONG JOO VINA,Thỏa thuận,1/4/2022,Kếu - Đạo Đức - Bình Xuyên - Vĩnh Phúc,"CÔNG TY TNHH Dong Joo Vina
Địa chỉ: Kếu – Đạo Đức – Bình Xuyên – Vĩnh Phúc
Điện thoại: Ms. Thủy 0393 529 939 / 02113 512 580"
Công ty TNHH Sky Denov Vina tuyển dụng Nhân viên Kế toán...,https://vinhphuc.work/cong-ty-tnhh-sky-denov-vina-tuyen-dung-nhan-vien-ke-toan-tong-hop.html,Công ty TNHH Sky Denov Vina,Thỏa thuận,Từ 01/04/2022,Công ty TNHH Sky Denov Vina,
Tuyển dụng Phiên dịch tiếng Hàn tại Cellmech International Vina,https://vinhphuc.work/tuyen-dung-phien-dich-tieng-han-tai-cellmech-international-vina.html,Công Ty TNHH Cellmech International Vina,Thỏa thuận hấp dẫn,Từ ngày 31/03/2022 đến khi tuyển đủ,Lô CN 9 - KCN Khai Quang - Thành Phố Vĩnh yên - Tỉnh...,
Công ty TNHH Dược phẩm Biomex Tuyển Nhân viên giao hàng,https://vinhphuc.work/cong-ty-tnhh-duoc-pham-biomex-tuyen-nhan-vien-giao-hang.html,Công ty TNHH Dược phẩm Biomex,Thỏa thuận,Từ 31/03/2022,"Bà Triệu, Liên Bảo, Vĩnh Yên, Vĩnh Phúc","Công ty TNHH Dược phẩm Biomex
Địa chỉ: Bà Triệu, Liên Bảo, Vĩnh Yên, Vĩnh Phúc
Điện thoại: 0989332501"
Công ty TNHH JK Tech Việt Nam Tuyển dụng Nhân viên QC,https://vinhphuc.work/cong-ty-tnhh-jk-tech-viet-nam-tuyen-dung-nhan-vien-qc.html,Công ty TNHH JK Tech Việt Nam,thỏa thuận,31/03/2022,Công ty TNHH JK Tech Việt Nam,"Công ty TNHH JK Tech Việt Nam
Địa chỉ:Công ty TNHH JK Tech Việt Nam, KCN Bá Thiện 1, Bình Xuyên, Vĩnh Phúc (cạnh Bang Joo)
Điện thoại: 0211.3899.125/ 0986207914 (zalo)"
"Công ty TNHH Kowa Global Tuyển Nhân viên Kiểm hàng, Công nhân...",https://vinhphuc.work/cong-ty-tnhh-kowa-global-tuyen-nhan-vien-kiem-hang-cong-nhan-hanh-chinh.html,Công ty TNHH Kowa Global,"5,500,000 - 6,000,000",1/4/2022,"Khu CN Bình Xuyên, TT Hương Canh, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc.","Công ty TNHH Kowa Global Địa chỉ: Khu CN Bình Xuyên I, TT Hương Canh, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc.
Điện thoại: 0946947499"
Công ty TNHH Powernet Vina Tuyển Nhân viên Xuất nhập khẩu,https://vinhphuc.work/cong-ty-tnhh-powernet-vina-tuyen-nhan-vien-xuat-nhap-khau.html,,Thỏa thuận,Từ 30/03/2022,"KCN Bình Xuyên 2, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Powernet Vina
Địa chỉ :  KCN Bình Xuyên 2, Bình Xuyên, Vĩnh Phúc"
Công ty TNHH Suo Tech mới đi vào hoạt động Tuyển ...,https://vinhphuc.work/cong-ty-tnhh-suo-tech-moi-di-vao-hoat-dong-tuyen-them-10-cong-nhan-chinh-thuc-2.html,Công ty TNHH Suo Tech,Thỏa thuận,Từ 30/03/2022,"KCN Bá Thiện II, Xã Thiện Kế, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc, Việt...","Công ty TNHH Suo Tech
Địa chỉ : KCN Bá Thiện II, Xã Thiện Kế, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc, Việt Nam
Email : suotech2020@gmail.com
Điện thoại: 0979.221.179"
Nhà Hàng Tam Giao Tuyển dụng Nhiều vị trí tốt,https://vinhphuc.work/nha-hang-tam-giao-tuyen-dung-nhieu-vi-tri-tot.html,Nhà hàng Tam Giao,Thỏa thuận,Từ 30/03/2022,"Số nhà 369 và 369D Nguyễn Tất Thành, phường Liên Bảo, Tp Vĩnh Yên,...",
Công ty Cổ phần Dược phẩm Vĩnh Phúc Tuyển Nhân viên đóng...,https://vinhphuc.work/cong-ty-co-phan-duoc-pham-vinh-phuc-tuyen-nhan-vien-dong-han-nhan-vien-ve-sinh.html,Công ty Cổ phần Dược phẩm Vĩnh Phúc,6-10 triệu,30/04/2022,Công ty Cổ phần Dược phẩm Vĩnh Phúc,"Công ty Cổ phần Dược phẩm Vĩnh Phúc
Địa chỉ: 777 Mê Linh – Khai Quang – Vĩnh Phúc
Điện thoại: 0962905211"
Công ty TNHH HJC Việt Nam Tuyển Nhân Viên Kế toán cho...,https://vinhphuc.work/cong-ty-tnhh-hjc-viet-nam-tuyen-nhan-vien-ke-toan-cho-xuong-moi.html,Công ty TNHH HJC Việt Nam,8-12 tr,29-03-2022,Công ty TNHH HJC Việt Nam,"Công ty TNHH HJC Việt Nam
Địa chỉ: KCN Khai Quang Vĩnh Yên Vĩnh Phúc
Điện thoại: 0974505426"
Công ty Cổ phần dịch vụ Sen Hồng tuyển Phó phòng hành...,https://vinhphuc.work/cong-ty-co-phan-dich-vu-sen-hong-tuyen-pho-phong-hanh-chinh-va-nhan-vien-kinh-doanh.html,CÔNG TY CP DỊCH VỤ SEN HỒNG,Lương: thỏa thuận + lương KPI + thưởng (Không áp doanh số),Từ ngày 28/3/2022 đến khi tuyển đủ,"đường Hùng Vương, thành phố Vĩnh Yên, tỉnh Vĩnh Phúc",
Công ty CNCTech Thăng Long Tuyển dụng nhân viên kế toán,https://vinhphuc.work/cong-ty-cnctech-thang-long-tuyen-dung-nhan-vien-ke-toan.html,Công ty Cổ phần CNCTECH Thăng Long,thỏa thuận,29/3/2022,"Lô F1-2-3, Khu Công nghiệp Thăng Long Vĩnh Phúc, Xã Tam Hợp, Huyện Bình...","Công ty CNCTech Thăng Long
Địa chỉ: Lô F1-2-3, Khu Công nghiệp Thăng Long Vĩnh Phúc, Xã Tam Hợp, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc, Việt Nam
Điện thoại: 0987414250"
Bất động sản nghỉ dưỡng Bigsealand tuyển thêm 05 Nhân viên Bán...,https://vinhphuc.work/bat-dong-san-nghi-duong-bigsealand-tuyen-them-05-nhan-vien-ban-hang.html,BigseaGroup,Thỏa thuận,Từ 28/03/2022,NP7 - 08 Lý Nam Đế - Khai Quang - Vĩnh Yên - Vĩnh...,"Điện thoại: 0867.918.838
Địa chỉ các văn phòng: Văn phòng 1 : Eco park – TP Hải Dương Văn phòng 2 : 296 Minh Khai – Hn Văn phòng 3 : Khu 4 thị trấn Coto Văn phòng 4 : Suối Khoang – Mỹ Khang – TP Tuyên Quang. Văn phòng 5 : NP7 – 08 Lý Nam Đế – Khai Quang – Vĩnh Yên – Vĩnh phúc Văn phòng 6 : Khu Bó Bun – Thị Trấn Nông Trường Mộc Châu . Văn phòng 7: Homestay SÀNH – Bản Tả Van Giáy – SAPA."
Công ty TNHH K.Source Hà Nội Việt Nam Tuyển 01 Nhân viên...,https://vinhphuc.work/cong-ty-tnhh-k-source-ha-noi-viet-nam-tuyen-01-nhan-vien-lap-rap-guong.html,Công Ty TNHH K.Source Hà Nội Việt Nam,5.500.000,15/04/2022,KCN KHAI QUANG - VĨNH YÊN - VĨNH PHÚC,"Công ty TNHH K.Source Hà Nội Việt Nam
Địa chỉ: Khu Công nghiệp Khai quang, Phường Khai Quang, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc
Điện thoại: 02113.696.201 / 0931.664.585"
